# 00. TABLAS DEL ESQUEMA SYSTEM
|TABLE_NAME                         |TABLESPACE_NAME|STATUS|NUM_ROWS|LAST_ANALYZED          |
|LOGMNR_TYPE$                       |20       |SPARE3                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGMNR_TYPE$                       |21       |SUPERTOID                             |RAW            |16         |              |          |Y       |[BLOB[]]                             |
|LOGMNR_TYPE$                       |22       |HASHCODE                              |RAW            |17         |              |          |Y       |[BLOB[]]                             |
|LOGMNR_TYPE$                       |23       |TOID                                  |RAW            |16         |              |          |N       |[BLOB[]]                             |
|LOGMNR_TYPE$                       |24       |LOGMNR_UID                            |NUMBER         |22         |22            |0         |Y       |[BLOB[]]                             |
|LOGMNR_TYPE$                       |25       |LOGMNR_FLAGS                          |NUMBER         |22         |22            |0         |Y       |[BLOB[]]                             |
|LOGMNR_UID$                        |1        |LOGMNR_UID                            |NUMBER         |22         |22            |0         |N       |[BLOB[]]                             |
|LOGMNR_UID$                        |2        |LOGMNR_DID                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGMNR_UID$                        |3        |LOGMNR_MDH                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGMNR_UID$                        |4        |PDB_NAME                              |VARCHAR2       |384        |              |          |Y       |[BLOB[]]                             |
|LOGMNR_UID$                        |5        |PDB_ID                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGMNR_UID$                        |6        |PDB_UID                               |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGMNR_UID$                        |7        |START_SCN                             |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGMNR_UID$                        |8        |END_SCN                               |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGMNR_UID$                        |9        |FLAGS                                 |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGMNR_UID$                        |10       |SPARE1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGMNR_UID$                        |11       |SPARE2                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGMNR_UID$                        |12       |SPARE3                                |VARCHAR2       |4.000      |              |          |Y       |[BLOB[]]                             |
|LOGMNR_UID$                        |13       |SPARE4                                |TIMESTAMP(6)   |11         |              |6         |Y       |[BLOB[]]                             |
|LOGMNR_USER$                       |1        |USER#                                 |NUMBER         |22         |22            |0         |Y       |[BLOB[]]                             |
|LOGMNR_USER$                       |2        |NAME                                  |VARCHAR2       |384        |              |          |N       |[BLOB[]]                             |
|LOGMNR_USER$                       |3        |LOGMNR_UID                            |NUMBER         |22         |22            |0         |Y       |[BLOB[]]                             |
|LOGMNR_USER$                       |4        |LOGMNR_FLAGS                          |NUMBER         |22         |22            |0         |Y       |[BLOB[]]                             |
|LOGMNR_USER$                       |5        |SPARE1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_MILESTONE           |1        |SESSION_ID                            |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|LOGSTDBY$APPLY_MILESTONE           |2        |COMMIT_SCN                            |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|LOGSTDBY$APPLY_MILESTONE           |3        |COMMIT_TIME                           |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_MILESTONE           |4        |SYNCH_SCN                             |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|LOGSTDBY$APPLY_MILESTONE           |5        |EPOCH                                 |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|LOGSTDBY$APPLY_MILESTONE           |6        |PROCESSED_SCN                         |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|LOGSTDBY$APPLY_MILESTONE           |7        |PROCESSED_TIME                        |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_MILESTONE           |8        |FETCHLWM_SCN                          |NUMBER         |22         |              |          |N       |"(0) "                               |
|LOGSTDBY$APPLY_MILESTONE           |9        |SPARE1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_MILESTONE           |10       |SPARE2                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_MILESTONE           |11       |SPARE3                                |VARCHAR2       |2.000      |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_MILESTONE           |12       |FLAGS                                 |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_MILESTONE           |13       |LWM_UPD_TIME                          |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_MILESTONE           |14       |SPARE4                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_MILESTONE           |15       |SPARE5                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_MILESTONE           |16       |SPARE6                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_MILESTONE           |17       |SPARE7                                |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_MILESTONE           |18       |PTO_RECOVERY_SCN                      |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_MILESTONE           |19       |PTO_RECOVERY_INCARNATION              |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_PROGRESS            |1        |XIDUSN                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_PROGRESS            |2        |XIDSLT                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_PROGRESS            |3        |XIDSQN                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_PROGRESS            |4        |COMMIT_SCN                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_PROGRESS            |5        |COMMIT_TIME                           |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_PROGRESS            |6        |SPARE1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_PROGRESS            |7        |SPARE2                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$APPLY_PROGRESS            |8        |SPARE3                                |VARCHAR2       |2.000      |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EDS_TABLES                |1        |OWNER                                 |VARCHAR2       |128        |              |          |N       |[BLOB[]]                             |
|LOGSTDBY$EDS_TABLES                |2        |TABLE_NAME                            |VARCHAR2       |128        |              |          |N       |[BLOB[]]                             |
|LOGSTDBY$EDS_TABLES                |3        |SHADOW_TABLE_NAME                     |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EDS_TABLES                |4        |BASE_TRIGGER_NAME                     |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EDS_TABLES                |5        |SHADOW_TRIGGER_NAME                   |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EDS_TABLES                |6        |DBLINK                                |VARCHAR2       |255        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EDS_TABLES                |7        |FLAGS                                 |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EDS_TABLES                |8        |STATE                                 |VARCHAR2       |255        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EDS_TABLES                |9        |OBJV                                  |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EDS_TABLES                |10       |OBJ#                                  |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EDS_TABLES                |11       |SOBJ#                                 |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EDS_TABLES                |12       |CTIME                                 |TIMESTAMP(6)   |11         |              |6         |Y       |[BLOB[]]                             |
|LOGSTDBY$EDS_TABLES                |13       |SPARE1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EDS_TABLES                |14       |SPARE2                                |VARCHAR2       |255        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EDS_TABLES                |15       |SPARE3                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EDS_TABLES                |16       |MVIEW_NAME                            |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EDS_TABLES                |17       |MVIEW_LOG_NAME                        |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EDS_TABLES                |18       |MVIEW_TRIGGER_NAME                    |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EVENTS                    |1        |EVENT_TIME                            |TIMESTAMP(6)   |11         |              |6         |N       |[BLOB[]]                             |
|LOGSTDBY$EVENTS                    |2        |CURRENT_SCN                           |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EVENTS                    |3        |COMMIT_SCN                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EVENTS                    |4        |XIDUSN                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EVENTS                    |5        |XIDSLT                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EVENTS                    |6        |XIDSQN                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EVENTS                    |7        |ERRVAL                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EVENTS                    |8        |EVENT                                 |VARCHAR2       |2.000      |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EVENTS                    |9        |FULL_EVENT                            |CLOB           |4.000      |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EVENTS                    |10       |ERROR                                 |VARCHAR2       |2.000      |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EVENTS                    |11       |SPARE1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EVENTS                    |12       |SPARE2                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EVENTS                    |13       |SPARE3                                |VARCHAR2       |2.000      |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EVENTS                    |14       |CON_NAME                              |VARCHAR2       |30         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$EVENTS                    |15       |CON_ID                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$FLASHBACK_SCN             |1        |PRIMARY_SCN                           |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|LOGSTDBY$FLASHBACK_SCN             |2        |PRIMARY_TIME                          |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$FLASHBACK_SCN             |3        |STANDBY_SCN                           |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$FLASHBACK_SCN             |4        |STANDBY_TIME                          |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$FLASHBACK_SCN             |5        |SPARE1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$FLASHBACK_SCN             |6        |SPARE2                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$FLASHBACK_SCN             |7        |SPARE3                                |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$HISTORY                   |1        |STREAM_SEQUENCE#                      |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$HISTORY                   |2        |LMNR_SID                              |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$HISTORY                   |3        |DBID                                  |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$HISTORY                   |4        |FIRST_CHANGE#                         |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$HISTORY                   |5        |LAST_CHANGE#                          |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$HISTORY                   |6        |SOURCE                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$HISTORY                   |7        |STATUS                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$HISTORY                   |8        |FIRST_TIME                            |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$HISTORY                   |9        |LAST_TIME                             |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$HISTORY                   |10       |DGNAME                                |VARCHAR2       |255        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$HISTORY                   |11       |SPARE1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$HISTORY                   |12       |SPARE2                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$HISTORY                   |13       |SPARE3                                |VARCHAR2       |2.000      |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$PARAMETERS                |1        |NAME                                  |VARCHAR2       |30         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$PARAMETERS                |2        |VALUE                                 |VARCHAR2       |2.000      |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$PARAMETERS                |3        |TYPE                                  |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$PARAMETERS                |4        |SCN                                   |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$PARAMETERS                |5        |SPARE1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$PARAMETERS                |6        |SPARE2                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$PARAMETERS                |7        |SPARE3                                |VARCHAR2       |2.000      |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$PLSQL                     |1        |SESSION_ID                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$PLSQL                     |2        |START_FINISH                          |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$PLSQL                     |3        |CALL_TEXT                             |CLOB           |4.000      |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$PLSQL                     |4        |SPARE1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$PLSQL                     |5        |SPARE2                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$PLSQL                     |6        |SPARE3                                |VARCHAR2       |2.000      |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SCN                       |1        |OBJ#                                  |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SCN                       |2        |OBJNAME                               |VARCHAR2       |4.000      |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SCN                       |3        |SCHEMA                                |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SCN                       |4        |TYPE                                  |VARCHAR2       |20         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SCN                       |5        |SCN                                   |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SCN                       |6        |SPARE1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SCN                       |7        |SPARE2                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SCN                       |8        |SPARE3                                |VARCHAR2       |2.000      |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP                      |1        |ERROR                                 |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP                      |2        |STATEMENT_OPT                         |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP                      |3        |SCHEMA                                |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP                      |4        |NAME                                  |VARCHAR2       |261        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP                      |5        |USE_LIKE                              |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP                      |6        |ESC                                   |VARCHAR2       |1          |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP                      |7        |PROC                                  |VARCHAR2       |392        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP                      |8        |ACTIVE                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP                      |9        |SPARE1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP                      |10       |SPARE2                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP                      |11       |SPARE3                                |VARCHAR2       |2.000      |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP_SUPPORT              |1        |ACTION                                |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|LOGSTDBY$SKIP_SUPPORT              |2        |NAME                                  |VARCHAR2       |128        |              |          |N       |[BLOB[]]                             |
|LOGSTDBY$SKIP_SUPPORT              |3        |NAME2                                 |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP_SUPPORT              |4        |NAME3                                 |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP_SUPPORT              |5        |NAME4                                 |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP_SUPPORT              |6        |NAME5                                 |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP_SUPPORT              |7        |REG                                   |NUMBER         |22         |              |0         |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP_SUPPORT              |8        |SPARE1                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP_SUPPORT              |9        |SPARE2                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP_SUPPORT              |10       |SPARE3                                |VARCHAR2       |2.000      |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP_TRANSACTION          |1        |XIDUSN                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP_TRANSACTION          |2        |XIDSLT                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP_TRANSACTION          |3        |XIDSQN                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP_TRANSACTION          |4        |ACTIVE                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP_TRANSACTION          |5        |COMMIT_SCN                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP_TRANSACTION          |6        |SPARE2                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP_TRANSACTION          |7        |SPARE3                                |VARCHAR2       |2.000      |              |          |Y       |[BLOB[]]                             |
|LOGSTDBY$SKIP_TRANSACTION          |8        |CON_NAME                              |VARCHAR2       |384        |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_AJG                     |1        |AJGID#                                |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_AJG                     |2        |RUNID#                                |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_AJG                     |3        |AJGDESLEN                             |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_AJG                     |4        |AJGDES                                |LONG RAW       |0          |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_AJG                     |5        |HASHVALUE                             |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_AJG                     |6        |FREQUENCY                             |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_BASETABLE               |1        |COLLECTIONID#                         |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_BASETABLE               |2        |QUERYID#                              |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_BASETABLE               |3        |OWNER                                 |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_BASETABLE               |4        |TABLE_NAME                            |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_BASETABLE               |5        |TABLE_TYPE                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_CLIQUE                  |1        |CLIQUEID#                             |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_CLIQUE                  |2        |RUNID#                                |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_CLIQUE                  |3        |CLIQUEDESLEN                          |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_CLIQUE                  |4        |CLIQUEDES                             |LONG RAW       |0          |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_CLIQUE                  |5        |HASHVALUE                             |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_CLIQUE                  |6        |FREQUENCY                             |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_CLIQUE                  |7        |BYTECOST                              |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_CLIQUE                  |8        |ROWSIZE                               |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_CLIQUE                  |9        |NUMROWS                               |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_ELIGIBLE                |1        |SUMOBJN#                              |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_ELIGIBLE                |2        |RUNID#                                |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_ELIGIBLE                |3        |BYTECOST                              |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_ELIGIBLE                |4        |FLAGS                                 |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_ELIGIBLE                |5        |FREQUENCY                             |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_EXCEPTIONS              |1        |RUNID#                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_EXCEPTIONS              |2        |OWNER                                 |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_EXCEPTIONS              |3        |TABLE_NAME                            |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_EXCEPTIONS              |4        |DIMENSION_NAME                        |VARCHAR2       |128        |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_EXCEPTIONS              |5        |RELATIONSHIP                          |VARCHAR2       |11         |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_EXCEPTIONS              |6        |BAD_ROWID                             |ROWID          |10         |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_FILTER                  |1        |FILTERID#                             |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_FILTER                  |2        |SUBFILTERNUM#                         |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_FILTER                  |3        |SUBFILTERTYPE                         |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_FILTER                  |4        |STR_VALUE                             |VARCHAR2       |1.028      |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_FILTER                  |5        |NUM_VALUE1                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_FILTER                  |6        |NUM_VALUE2                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_FILTER                  |7        |DATE_VALUE1                           |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_FILTER                  |8        |DATE_VALUE2                           |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_FILTERINSTANCE          |1        |RUNID#                                |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_FILTERINSTANCE          |2        |FILTERID#                             |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_FILTERINSTANCE          |3        |SUBFILTERNUM#                         |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_FILTERINSTANCE          |4        |SUBFILTERTYPE                         |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_FILTERINSTANCE          |5        |STR_VALUE                             |VARCHAR2       |1.028      |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_FILTERINSTANCE          |6        |NUM_VALUE1                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_FILTERINSTANCE          |7        |NUM_VALUE2                            |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_FILTERINSTANCE          |8        |DATE_VALUE1                           |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_FILTERINSTANCE          |9        |DATE_VALUE2                           |DATE           |7          |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_FJG                     |1        |FJGID#                                |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_FJG                     |2        |AJGID#                                |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_FJG                     |3        |FJGDESLEN                             |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_FJG                     |4        |FJGDES                                |LONG RAW       |0          |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_FJG                     |5        |HASHVALUE                             |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_FJG                     |6        |FREQUENCY                             |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_GC                      |1        |GCID#                                 |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_GC                      |2        |FJGID#                                |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_GC                      |3        |GCDESLEN                              |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_GC                      |4        |GCDES                                 |LONG RAW       |0          |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_GC                      |5        |HASHVALUE                             |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_GC                      |6        |FREQUENCY                             |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_INFO                    |1        |RUNID#                                |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_INFO                    |2        |SEQ#                                  |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_INFO                    |3        |TYPE                                  |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_INFO                    |4        |INFOLEN                               |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
|MVIEW$_ADV_INFO                    |5        |INFO                                  |LONG RAW       |0          |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_INFO                    |6        |STATUS                                |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_INFO                    |7        |FLAG                                  |NUMBER         |22         |              |          |Y       |[BLOB[]]                             |
|MVIEW$_ADV_JOURNAL                 |1        |RUNID#                                |NUMBER         |22         |              |          |N       |[BLOB[]]                             |
